hour,atmosphericpressure (kPa),precipitation (mm),radiation (W/m2),relativehumidity (-),temperature (degrees Celsius),winddirection (degrees),windgusts (m/s),windspeed (m/s)
2020-08-01 03:00:00,99.28,0.0,0,0.87,22.5,217.0,1.65,0.72
2020-08-01 04:00:00,99.29,0.0,0,0.877,22.5,243.0,1.55,0.8
2020-08-01 05:00:00,99.3,0.0,0,0.881,22.7,228.0,2.1,0.71
2020-08-01 06:00:00,99.34,0.017,0,0.883,22.8,265.0,1.81,0.8
2020-08-01 07:00:00,99.4,0.0,2,0.879,22.9,251.0,0.92,0.52
2020-08-01 08:00:00,99.45,0.0,50,0.883,23.3,248.0,1.27,0.64
2020-08-01 09:00:00,99.52,0.0,146,0.868,23.8,227.0,1.85,0.87
2020-08-01 10:00:00,99.56,0.0,237,0.851,25.3,246.0,1.88,1.08
2020-08-01 11:00:00,99.54,0.0,311,0.814,25.6,248.0,2.08,1.18
2020-08-01 12:00:00,99.47,0.0,560,0.783,27.7,247.0,2.23,1.21
2020-08-01 13:00:00,99.39,0.0,638,0.744,29.1,241.0,2.37,1.33
2020-08-01 14:00:00,99.29,0.0,424,0.721,29.2,241.0,1.92,1.19
2020-08-01 15:00:00,99.21,0.0,627,0.694,30.2,290.0,2.77,1.51
2020-08-01 16:00:00,99.15,0.0,120,0.72,28.1,221.0,2.17,1.01
2020-08-01 17:00:00,99.14,0.0,261,0.714,28.6,251.0,2.64,1.17
2020-08-01 18:00:00,99.16,0.0,81,0.725,28.0,220.0,2.09,0.93
2020-08-01 19:00:00,99.22,0.0,4,0.754,26.2,236.0,1.72,0.82
2020-08-01 20:00:00,99.24,0.0,0,0.768,25.1,210.0,2.07,0.63
2020-08-01 21:00:00,99.29,0.0,0,0.781,24.8,216.0,2.63,1.04
2020-08-01 22:00:00,99.38,0.0,0,0.809,24.2,217.0,2.02,0.85
2020-08-01 23:00:00,99.44,0.0,0,0.819,23.9,233.0,2.64,1.27
2020-08-02 00:00:00,99.45,0.0,0,0.834,23.5,234.0,1.43,0.83
2020-08-02 01:00:00,99.4,0.0,0,0.838,23.4,259.0,2.9,1.34
2020-08-02 02:00:00,99.36,0.0,0,0.846,23.1,274.0,1.27,0.69
2020-08-02 03:00:00,99.29,0.0,0,0.853,22.5,260.0,3.0,0.94
2020-08-02 04:00:00,99.29,0.0,0,0.846,22.8,272.0,2.27,0.95
2020-08-02 05:00:00,99.31,0.0,0,0.844,22.6,233.0,1.9,0.99
2020-08-02 06:00:00,99.33,0.0,0,0.852,22.6,270.0,2.47,1.11
2020-08-02 07:00:00,99.41,0.0,4,0.853,22.7,241.0,1.41,0.57
2020-08-02 08:00:00,99.49,0.0,17,0.856,22.9,245.0,0.87,0.44
2020-08-02 09:00:00,99.53,0.0,79,0.85,23.1,263.0,2.03,0.98
2020-08-02 10:00:00,99.52,0.0,125,0.825,24.1,260.0,3.41,1.27
2020-08-02 11:00:00,99.51,0.0,275,0.801,24.9,260.0,2.69,1.12
2020-08-02 12:00:00,99.44,0.0,268,0.798,25.5,258.0,3.92,1.5
2020-08-02 13:00:00,99.42,0.0,243,0.768,26.2,258.0,3.04,1.07
2020-08-02 14:00:00,99.37,0.0,391,0.775,26.3,276.0,2.78,1.79
2020-08-02 15:00:00,99.29,0.0,325,0.786,26.9,230.0,2.9,1.73
2020-08-02 16:00:00,99.23,0.0,412,0.737,28.2,234.0,1.75,1.01
2020-08-02 17:00:00,99.19,0.0,165,0.745,27.6,242.0,2.27,1.2
2020-08-02 18:00:00,99.23,0.0,98,0.747,27.5,282.0,2.75,1.1
2020-08-02 19:00:00,99.32,0.0,2,0.742,26.1,288.0,2.69,1.22
2020-08-02 20:00:00,99.38,0.0,0,0.778,24.9,227.0,1.66,0.57
2020-08-02 21:00:00,99.44,0.0,0,0.794,24.7,213.0,1.1,0.39
2020-08-02 22:00:00,99.45,0.0,0,0.79,24.4,186.0,2.14,0.7
2020-08-02 23:00:00,99.51,0.0,0,0.806,23.4,220.0,1.85,0.88
2020-08-03 00:00:00,99.49,0.0,0,0.836,22.4,236.0,1.0,0.3
2020-08-03 01:00:00,99.45,0.0,0,0.845,22.3,239.0,1.3,0.72
2020-08-03 02:00:00,99.42,0.0,0,0.859,22.2,252.0,1.04,0.53
2020-08-03 03:00:00,99.41,0.0,0,0.855,22.5,255.0,2.25,1.06
2020-08-03 04:00:00,99.42,0.0,0,0.85,22.4,246.0,2.25,0.86
2020-08-03 05:00:00,99.42,0.0,0,0.85,22.4,242.0,1.73,1.05
2020-08-03 06:00:00,99.47,0.0,0,0.85,22.4,243.0,1.62,0.82
2020-08-03 07:00:00,99.47,0.0,2,0.857,22.4,253.0,0.83,0.49
2020-08-03 08:00:00,99.53,0.0,19,0.847,22.7,276.0,2.05,1.14
2020-08-03 09:00:00,99.58,0.0,164,0.84,23.2,278.0,2.74,1.58
2020-08-03 10:00:00,99.61,0.0,153,0.829,23.9,286.0,3.84,1.88
2020-08-03 11:00:00,99.59,0.0,166,0.81,24.3,276.0,2.64,1.41
2020-08-03 12:00:00,99.52,0.0,220,0.807,24.7,280.0,2.78,1.53
2020-08-03 13:00:00,99.45,0.0,200,0.791,25.4,261.0,1.92,1.03
2020-08-03 14:00:00,99.39,0.0,68,0.787,25.2,269.0,1.61,0.89
2020-08-03 15:00:00,99.33,0.0,171,0.804,26.0,225.0,2.72,1.16
2020-08-03 16:00:00,99.3,0.0,139,0.754,26.6,275.0,0.71,0.47
2020-08-03 17:00:00,99.28,0.0,196,0.766,27.4,299.0,2.03,1.1
2020-08-03 18:00:00,99.29,0.0,54,0.75,27.1,225.0,0.94,0.54
2020-08-03 19:00:00,99.37,0.0,1,0.798,25.1,145.0,0.34,0.2
2020-08-03 20:00:00,99.45,0.0,0,0.796,24.5,194.0,2.54,0.86
2020-08-03 21:00:00,99.53,0.0,0,0.795,23.8,219.0,1.92,0.8
2020-08-03 22:00:00,99.57,0.0,0,0.819,22.7,189.0,1.2,0.59
2020-08-03 23:00:00,99.61,0.0,0,0.835,22.1,238.0,0.94,0.43
2020-08-04 00:00:00,99.63,0.0,0,0.844,22.3,231.0,1.26,0.57
2020-08-04 01:00:00,99.6,0.0,0,0.846,22.4,242.0,2.4,1.08
2020-08-04 02:00:00,99.55,0.0,0,0.853,22.2,236.0,1.85,0.77
2020-08-04 03:00:00,99.53,0.0,0,0.853,22.3,234.0,2.15,1.08
2020-08-04 04:00:00,99.48,0.0,0,0.847,22.3,241.0,2.28,1.12
2020-08-04 05:00:00,99.49,0.0,0,0.851,22.1,249.0,2.18,1.01
2020-08-04 06:00:00,99.51,0.0,0,0.847,22.1,270.0,1.86,0.77
2020-08-04 07:00:00,99.53,0.0,15,0.852,21.8,289.0,0.76,0.39
2020-08-04 08:00:00,99.62,0.0,70,0.856,22.4,274.0,2.77,1.14
2020-08-04 09:00:00,99.63,0.0,281,0.829,23.5,272.0,3.53,2.06
2020-08-04 10:00:00,99.67,0.0,178,0.805,23.7,285.0,3.84,1.9
2020-08-04 11:00:00,99.65,0.0,448,0.786,24.9,275.0,2.83,1.76
2020-08-04 12:00:00,99.61,0.0,389,0.787,26.0,261.0,2.79,1.43
2020-08-04 13:00:00,99.52,0.0,581,0.746,27.4,282.0,3.51,1.83
2020-08-04 14:00:00,99.41,0.0,816,0.694,29.2,219.0,3.75,1.63
2020-08-04 15:00:00,99.35,0.0,430,0.689,29.3,244.0,2.32,1.31
2020-08-04 16:00:00,99.28,0.0,468,0.631,30.6,234.0,3.2,1.19
2020-08-04 17:00:00,99.23,0.0,321,0.62,30.2,234.0,1.81,0.84
2020-08-04 18:00:00,99.22,0.0,118,0.625,29.6,234.0,1.96,0.86
2020-08-04 19:00:00,99.27,0.0,5,0.683,27.0,217.0,2.84,0.98
2020-08-04 20:00:00,99.34,0.0,0,0.746,25.1,195.0,2.48,0.9
2020-08-04 21:00:00,99.42,0.0,0,0.776,23.8,186.0,2.7,0.88
2020-08-04 22:00:00,99.47,0.0,0,0.796,22.9,214.0,1.45,0.56
2020-08-04 23:00:00,99.5,0.0,0,0.807,22.4,217.0,1.68,0.81
2020-08-05 00:00:00,99.48,0.0,0,0.836,22.1,211.0,1.33,0.68
2020-08-05 01:00:00,99.45,0.0,0,0.844,22.3,245.0,1.03,0.49
2020-08-05 02:00:00,99.44,0.0,0,0.833,22.4,225.0,2.16,0.84
2020-08-05 03:00:00,99.4,0.0,0,0.833,22.0,250.0,0.85,0.41
2020-08-05 04:00:00,99.4,0.0,0,0.843,22.1,221.0,2.14,0.91
2020-08-05 05:00:00,99.41,0.0,0,0.843,22.1,246.0,1.56,0.64
2020-08-05 06:00:00,99.45,0.0,0,0.845,22.2,253.0,1.62,0.84
2020-08-05 07:00:00,99.47,0.0,10,0.851,22.0,235.0,1.25,0.67
2020-08-05 08:00:00,99.51,0.0,42,0.841,22.4,219.0,2.01,0.83
2020-08-05 09:00:00,99.55,0.0,97,0.823,22.7,227.0,3.09,1.36
2020-08-05 10:00:00,99.55,0.0,283,0.812,24.0,205.0,3.17,1.5
2020-08-05 11:00:00,99.51,0.0,176,0.803,24.5,250.0,4.13,1.68
2020-08-05 12:00:00,99.48,0.0,316,0.791,24.8,247.0,2.75,1.52
2020-08-05 13:00:00,99.38,0.0,450,0.78,26.6,223.0,3.78,2.02
2020-08-05 14:00:00,99.29,0.0,514,0.75,27.3,243.0,3.18,1.68
2020-08-05 15:00:00,99.19,0.0,638,0.701,29.2,241.0,3.97,1.65
2020-08-05 16:00:00,99.13,0.0,420,0.697,29.0,246.0,2.52,1.35
2020-08-05 17:00:00,99.09,0.0,254,0.696,28.7,238.0,2.5,1.29
2020-08-05 18:00:00,99.11,0.0,104,0.708,27.7,238.0,3.96,1.21
2020-08-05 19:00:00,99.16,0.0,2,0.719,26.2,202.0,3.73,1.69
2020-08-05 20:00:00,99.25,0.0,0,0.747,24.7,224.0,5.24,2.86
2020-08-05 21:00:00,99.36,0.0,0,0.78,23.6,213.0,2.33,1.05
2020-08-05 22:00:00,99.43,0.0,0,0.799,22.8,194.0,2.35,1.01
2020-08-05 23:00:00,99.47,0.0,0,0.821,22.3,208.0,1.58,0.74
2020-08-06 00:00:00,99.47,0.0,0,0.827,22.4,236.0,2.85,1.26
2020-08-06 01:00:00,99.44,0.0,0,0.827,22.3,211.0,4.67,1.77
2020-08-06 02:00:00,99.4,0.0,0,0.839,22.0,254.0,2.22,1.12
2020-08-06 03:00:00,99.36,0.0,0,0.839,21.8,238.0,1.39,0.65
2020-08-06 04:00:00,99.35,0.0,0,0.835,21.8,272.0,1.91,0.88
2020-08-06 05:00:00,99.34,0.0,0,0.841,21.7,227.0,2.02,0.85
2020-08-06 06:00:00,99.36,0.0,0,0.848,21.5,258.0,1.91,1.07
2020-08-06 07:00:00,99.37,0.0,6,0.852,21.5,250.0,1.74,0.86
2020-08-06 08:00:00,99.41,0.0,68,0.847,22.0,223.0,3.43,1.21
2020-08-06 09:00:00,99.46,0.0,112,0.814,22.8,251.0,3.19,1.28
2020-08-06 10:00:00,99.49,0.0,253,0.798,23.6,220.0,3.65,2.31
2020-08-06 11:00:00,99.5,0.0,176,0.789,23.8,231.0,3.2,1.39
2020-08-06 12:00:00,99.46,0.0,353,0.773,24.4,223.0,5.23,1.97
2020-08-06 13:00:00,99.4,0.0,148,0.789,24.5,251.0,4.86,1.8
2020-08-06 14:00:00,99.31,0.0,264,0.797,26.0,246.0,5.19,2.47
2020-08-06 15:00:00,99.26,0.0,79,0.763,26.2,243.0,3.01,1.65
2020-08-06 16:00:00,99.22,0.0,365,0.751,26.5,214.0,3.98,1.84
2020-08-06 17:00:00,99.26,0.0,44,0.742,25.1,218.0,2.48,1.06
2020-08-06 18:00:00,99.29,0.0,40,0.736,24.8,210.0,5.15,1.64
2020-08-06 19:00:00,99.32,0.0,1,0.741,24.3,213.0,2.54,1.34
2020-08-06 20:00:00,99.36,0.0,0,0.742,24.0,213.0,3.64,1.69
2020-08-06 21:00:00,99.43,0.0,0,0.752,23.6,214.0,2.88,1.37
2020-08-06 22:00:00,99.46,0.0,0,0.763,23.0,223.0,3.13,1.19
2020-08-06 23:00:00,99.49,0.0,0,0.776,22.5,224.0,2.28,1.29
2020-08-07 00:00:00,99.5,0.0,0,0.801,22.0,308.0,0.52,0.21
2020-08-07 01:00:00,99.43,0.0,0,0.814,21.9,253.0,0.85,0.39
2020-08-07 02:00:00,99.37,0.0,0,0.82,22.0,207.0,1.3,0.46
2020-08-07 03:00:00,99.32,0.0,0,0.841,21.3,256.0,0.42,0.27
2020-08-07 04:00:00,99.32,0.0,0,0.84,21.7,297.0,1.16,0.41
2020-08-07 05:00:00,99.34,0.0,0,0.838,21.9,254.0,1.3,0.77
2020-08-07 06:00:00,99.39,0.0,0,0.84,21.9,253.0,2.36,0.84
2020-08-07 07:00:00,99.39,0.0,9,0.843,21.8,249.0,1.9,0.93
2020-08-07 08:00:00,99.44,0.0,47,0.847,22.1,253.0,1.75,0.85
2020-08-07 09:00:00,99.51,0.0,84,0.836,22.5,232.0,2.58,1.2
2020-08-07 10:00:00,99.56,0.0,91,0.815,23.2,240.0,2.92,1.47
2020-08-07 11:00:00,99.58,0.0,151,0.807,23.5,262.0,2.91,1.52
2020-08-07 12:00:00,99.53,0.0,309,0.803,23.9,235.0,2.9,1.22
2020-08-07 13:00:00,99.46,0.0,312,0.801,24.5,251.0,3.0,1.28
2020-08-07 14:00:00,99.39,0.0,90,0.793,23.5,201.0,2.7,1.02
2020-08-07 15:00:00,99.34,0.0,253,0.803,24.4,201.0,3.27,1.51
2020-08-07 16:00:00,99.28,0.0,270,0.78,25.9,237.0,3.25,1.18
2020-08-07 17:00:00,99.27,0.0,147,0.774,25.1,199.0,4.22,1.99
2020-08-07 18:00:00,99.3,0.0,47,0.765,24.5,191.0,3.06,1.44
2020-08-07 19:00:00,99.35,0.0,2,0.768,23.9,196.0,1.82,0.87
2020-08-07 20:00:00,99.44,0.0,0,0.804,22.7,191.0,0.65,0.32
2020-08-07 21:00:00,99.48,0.0,0,0.822,22.1,156.0,1.12,0.35
2020-08-07 22:00:00,99.54,0.0,0,0.824,22.3,201.0,2.17,0.73
2020-08-07 23:00:00,99.57,0.0,0,0.809,22.1,195.0,2.34,1.11
2020-08-08 00:00:00,99.56,0.0,0,0.806,22.2,189.0,1.89,0.86
2020-08-08 01:00:00,99.54,0.0,0,0.825,21.8,249.0,0.85,0.35
2020-08-08 02:00:00,99.5,0.0,0,0.86,20.4,24.0,0.3,0.15
2020-08-08 03:00:00,99.46,0.0,0,0.876,20.4,83.0,0.35,0.2
2020-08-08 04:00:00,99.49,0.0,0,0.887,20.6,4.0,0.18,0.09
2020-08-08 05:00:00,99.5,0.0,0,0.886,20.0,56.0,0.22,0.16
2020-08-08 06:00:00,99.54,0.0,0,0.893,20.2,328.0,0.25,0.15
2020-08-08 07:00:00,99.59,0.0,14,0.897,19.6,81.0,0.37,0.21
2020-08-08 08:00:00,99.65,0.0,127,0.934,20.8,313.0,0.97,0.62
2020-08-08 09:00:00,99.74,0.0,179,0.877,22.5,242.0,1.95,0.93
2020-08-08 10:00:00,99.76,0.0,293,0.823,23.9,259.0,3.33,1.46
2020-08-08 11:00:00,99.73,0.0,405,0.786,25.3,220.0,1.86,1.14
2020-08-08 12:00:00,99.68,0.0,225,0.75,26.1,247.0,2.5,0.96
2020-08-08 13:00:00,99.57,0.0,791,0.706,28.4,247.0,3.59,1.72
2020-08-08 14:00:00,99.48,0.0,741,0.645,29.6,196.0,2.09,1.15
2020-08-08 15:00:00,99.4,0.0,440,0.653,29.6,235.0,2.51,1.47
2020-08-08 16:00:00,99.34,0.0,210,0.659,28.5,217.0,2.7,1.4
2020-08-08 17:00:00,99.33,0.0,191,0.668,28.3,228.0,3.23,1.61
2020-08-08 18:00:00,99.34,0.0,89,0.663,27.7,238.0,2.17,1.16
2020-08-08 19:00:00,99.4,0.0,3,0.701,25.7,223.0,1.03,0.56
2020-08-08 20:00:00,99.42,0.0,0,0.709,24.3,187.0,1.0,0.52
2020-08-08 21:00:00,99.46,0.0,0,0.724,23.7,204.0,2.34,0.93
2020-08-08 22:00:00,99.49,0.0,0,0.76,22.8,204.0,1.21,0.6
2020-08-08 23:00:00,99.52,0.0,0,0.785,22.3,232.0,2.27,0.81
2020-08-09 00:00:00,99.51,0.0,0,0.83,20.9,179.0,0.42,0.2
2020-08-09 01:00:00,99.46,0.0,0,0.858,20.0,137.0,0.35,0.17
2020-08-09 02:00:00,99.42,0.0,0,0.86,20.2,230.0,0.79,0.34
2020-08-09 03:00:00,99.37,0.0,0,0.889,19.3,331.0,0.31,0.24
2020-08-09 04:00:00,99.41,0.0,0,0.882,19.0,48.0,0.26,0.17
2020-08-09 05:00:00,99.45,0.0,0,0.894,18.5,326.0,0.15,0.09
2020-08-09 06:00:00,99.48,0.0,0,0.897,18.0,2.0,0.37,0.27
2020-08-09 07:00:00,99.52,0.0,11,0.878,18.3,352.0,0.43,0.22
2020-08-09 08:00:00,99.54,0.0,74,0.919,20.1,279.0,1.52,0.81
2020-08-09 09:00:00,99.58,0.0,165,0.902,21.6,273.0,1.7,1.06
2020-08-09 10:00:00,99.58,0.0,341,0.854,23.6,278.0,2.86,1.57
2020-08-09 11:00:00,99.55,0.0,635,0.779,25.6,230.0,2.92,1.73
2020-08-09 12:00:00,99.46,0.0,523,0.74,27.2,241.0,3.02,1.57
2020-08-09 13:00:00,99.42,0.0,517,0.705,28.3,267.0,2.44,1.46
2020-08-09 14:00:00,99.3,0.0,244,0.697,28.5,233.0,2.49,1.27
2020-08-09 15:00:00,99.21,0.0,403,0.675,29.2,212.0,3.56,1.39
2020-08-09 16:00:00,99.18,0.0,200,0.67,28.9,264.0,1.91,1.04
2020-08-09 17:00:00,99.16,0.0,339,0.639,29.6,211.0,1.91,1.1
2020-08-09 18:00:00,99.17,0.0,89,0.649,29.0,281.0,1.48,0.96
2020-08-09 19:00:00,99.2,0.0,3,0.72,26.0,166.0,0.42,0.3
2020-08-09 20:00:00,99.25,0.0,0,0.726,25.2,202.0,3.59,1.73
2020-08-09 21:00:00,99.26,0.0,0,0.76,24.1,206.0,2.95,1.53
2020-08-09 22:00:00,99.31,0.0,0,0.777,23.2,230.0,3.01,1.59
2020-08-09 23:00:00,99.33,0.0,0,0.802,22.4,220.0,1.85,0.8
2020-08-10 00:00:00,99.31,0.0,0,0.817,21.9,210.0,1.65,0.78
2020-08-10 01:00:00,99.27,0.0,0,0.838,21.5,226.0,1.3,0.49
2020-08-10 02:00:00,99.3,0.0,0,0.845,21.8,220.0,1.56,0.71
2020-08-10 03:00:00,99.27,0.0,0,0.844,21.8,256.0,1.75,0.75
2020-08-10 04:00:00,99.24,0.0,0,0.845,21.9,244.0,2.3,0.81
2020-08-10 05:00:00,99.25,0.0,0,0.854,21.9,225.0,2.49,0.89
2020-08-10 06:00:00,99.28,0.0,0,0.853,21.9,258.0,1.06,0.52
2020-08-10 07:00:00,99.34,0.0,9,0.858,22.0,265.0,1.35,0.53
2020-08-10 08:00:00,99.32,0.0,72,0.853,22.4,244.0,3.32,1.15
2020-08-10 09:00:00,99.36,0.0,136,0.831,23.2,240.0,3.54,1.34
2020-08-10 10:00:00,99.37,0.0,168,0.798,24.2,238.0,3.86,1.57
2020-08-10 11:00:00,99.41,0.0,63,0.795,23.7,223.0,2.89,1.59
2020-08-10 12:00:00,99.34,0.0,261,0.778,24.9,228.0,2.37,1.22
2020-08-10 13:00:00,99.26,0.0,319,0.768,26.3,225.0,2.14,1.36
2020-08-10 14:00:00,99.17,0.0,230,0.763,26.8,223.0,2.5,1.39
2020-08-10 15:00:00,99.1,0.0,230,0.743,26.5,220.0,4.21,1.59
2020-08-10 16:00:00,99.07,0.0,203,0.744,27.3,213.0,2.74,1.38
2020-08-10 17:00:00,99.06,0.0,73,0.732,26.6,211.0,2.93,1.26
2020-08-10 18:00:00,99.1,0.0,27,0.739,25.7,210.0,3.52,1.31
2020-08-10 19:00:00,99.14,0.0,2,0.756,24.7,202.0,3.84,1.53
2020-08-10 20:00:00,99.18,0.0,0,0.767,24.2,215.0,2.0,1.05
2020-08-10 21:00:00,99.23,0.0,0,0.776,23.4,195.0,2.94,1.23
2020-08-10 22:00:00,99.28,0.0,0,0.792,22.7,205.0,1.88,0.91
2020-08-10 23:00:00,99.33,0.0,0,0.832,21.8,214.0,0.82,0.39
2020-08-11 00:00:00,99.33,0.0,0,0.86,21.7,305.0,0.21,0.11
2020-08-11 01:00:00,99.32,0.0,0,0.846,22.4,247.0,1.07,0.55
2020-08-11 02:00:00,99.29,0.0,0,0.844,22.5,246.0,1.29,0.77
2020-08-11 03:00:00,99.24,0.0,0,0.844,22.1,255.0,1.59,0.8
2020-08-11 04:00:00,99.22,0.0,0,0.852,22.0,238.0,1.21,0.58
2020-08-11 05:00:00,99.25,0.0,0,0.852,22.1,230.0,2.52,1.05
2020-08-11 06:00:00,99.3,0.0,0,0.861,22.1,246.0,1.41,0.81
2020-08-11 07:00:00,99.3,0.0,7,0.86,21.9,289.0,1.02,0.42
2020-08-11 08:00:00,99.35,0.0,45,0.858,22.7,245.0,1.33,0.55
2020-08-11 09:00:00,99.4,0.0,88,0.834,23.5,224.0,1.9,0.88
2020-08-11 10:00:00,99.43,0.0,375,0.799,25.1,206.0,4.26,1.92
2020-08-11 11:00:00,99.42,0.0,320,0.772,25.7,221.0,2.38,1.2
2020-08-11 12:00:00,99.35,0.0,547,0.753,27.3,247.0,3.51,1.65
2020-08-11 13:00:00,99.28,0.0,369,0.721,28.3,197.0,2.94,1.6
2020-08-11 14:00:00,99.19,0.0,657,0.674,29.6,237.0,3.42,1.77
2020-08-11 15:00:00,99.15,0.0,438,0.659,29.7,197.0,2.4,1.32
2020-08-11 16:00:00,99.11,0.0,193,0.686,28.1,203.0,5.01,1.78
2020-08-11 17:00:00,99.11,0.0,287,0.664,28.9,209.0,3.06,1.49
2020-08-11 18:00:00,99.15,0.0,107,0.661,28.1,204.0,2.59,1.09
2020-08-11 19:00:00,99.22,0.0,2,0.697,26.1,206.0,3.44,1.35
2020-08-11 20:00:00,99.27,0.0,0,0.724,24.9,195.0,3.32,1.78
2020-08-11 21:00:00,99.33,0.0,0,0.766,23.7,205.0,1.48,0.87
2020-08-11 22:00:00,99.39,0.0,0,0.8,22.9,200.0,1.35,0.76
2020-08-11 23:00:00,99.39,0.0,0,0.832,22.2,222.0,1.24,0.59
2020-08-12 00:00:00,99.34,0.0,0,0.862,20.9,259.0,0.39,0.23
2020-08-12 01:00:00,99.29,0.0,0,0.866,19.9,41.0,0.2,0.13
2020-08-12 02:00:00,99.26,0.0,0,0.886,19.4,338.0,0.22,0.16
2020-08-12 03:00:00,99.24,0.0,0,0.869,21.2,286.0,1.87,1.17
2020-08-12 04:00:00,99.28,0.0,0,0.89,21.2,296.0,1.38,0.83
2020-08-12 05:00:00,99.32,0.0,0,0.88,20.3,320.0,0.64,0.37
2020-08-12 06:00:00,99.38,0.0,0,0.877,21.0,309.0,0.92,0.58
2020-08-12 07:00:00,99.39,0.0,11,0.869,20.9,270.0,0.83,0.27
2020-08-12 08:00:00,99.43,0.0,118,0.869,21.6,311.0,1.73,0.96
2020-08-12 09:00:00,99.46,0.0,174,0.846,22.8,283.0,2.77,1.48
2020-08-12 10:00:00,99.47,0.0,490,0.821,24.7,288.0,2.95,1.45
2020-08-12 11:00:00,99.46,0.0,572,0.749,27.0,206.0,2.78,1.11
2020-08-12 12:00:00,99.39,0.0,695,0.695,28.5,283.0,1.5,0.79
2020-08-12 13:00:00,99.34,0.0,729,0.652,29.6,241.0,2.29,0.94
2020-08-12 14:00:00,99.22,0.0,703,0.579,31.1,260.0,2.37,1.52
2020-08-12 15:00:00,99.13,0.0,591,0.583,31.3,246.0,2.69,1.44
2020-08-12 16:00:00,99.08,0.0,471,0.544,31.8,242.0,2.08,1.04
2020-08-12 17:00:00,99.07,0.0,288,0.551,31.5,252.0,2.1,1.01
2020-08-12 18:00:00,99.11,0.0,67,0.583,29.9,221.0,1.2,0.58
2020-08-12 19:00:00,99.15,0.0,3,0.649,28.0,213.0,2.82,1.33
2020-08-12 20:00:00,99.25,0.0,0,0.708,25.8,195.0,3.89,1.92
2020-08-12 21:00:00,99.26,0.0,0,0.749,24.3,209.0,2.8,1.16
2020-08-12 22:00:00,99.28,0.0,0,0.777,23.2,238.0,1.62,0.57
2020-08-12 23:00:00,99.32,0.0,0,0.802,22.4,271.0,1.4,0.54
2020-08-13 00:00:00,99.31,0.0,0,0.833,21.8,285.0,0.38,0.25
2020-08-13 01:00:00,99.27,0.0,0,0.859,21.0,327.0,0.3,0.19
2020-08-13 02:00:00,99.29,0.0,0,0.865,21.7,300.0,0.6,0.26
2020-08-13 03:00:00,99.29,0.0,0,0.855,21.8,219.0,1.12,0.55
2020-08-13 04:00:00,99.28,0.0,0,0.85,21.4,335.0,0.49,0.31
2020-08-13 05:00:00,99.28,0.0,0,0.866,20.5,312.0,0.29,0.11
2020-08-13 06:00:00,99.3,0.0,0,0.867,21.0,278.0,0.59,0.25
2020-08-13 07:00:00,99.31,0.0,6,0.857,21.6,260.0,1.12,0.55
2020-08-13 08:00:00,99.36,0.0,60,0.845,22.0,295.0,2.11,1.06
2020-08-13 09:00:00,99.36,0.0,183,0.846,22.8,250.0,2.4,1.25
2020-08-13 10:00:00,99.41,0.0,264,0.816,24.3,292.0,2.29,1.39
2020-08-13 11:00:00,99.35,0.0,604,0.793,26.4,229.0,3.28,1.42
2020-08-13 12:00:00,99.32,0.0,479,0.749,28.1,269.0,2.41,0.97
2020-08-13 13:00:00,99.24,0.0,357,0.721,29.1,192.0,2.02,0.8
2020-08-13 14:00:00,99.11,0.0,568,0.687,30.2,252.0,2.0,0.96
2020-08-13 15:00:00,99.03,0.0,340,0.659,30.5,222.0,1.72,0.66
2020-08-13 16:00:00,99.0,0.0,197,0.671,29.7,230.0,2.0,1.05
2020-08-13 17:00:00,98.97,0.0,161,0.674,29.9,255.0,1.68,0.82
2020-08-13 18:00:00,98.97,0.0,102,0.694,29.0,206.0,2.36,1.21
2020-08-13 19:00:00,99.0,0.0,0,0.72,27.5,171.0,3.58,1.25
2020-08-13 20:00:00,99.03,0.0,0,0.741,25.5,200.0,4.17,1.82
2020-08-13 21:00:00,99.15,0.0,0,0.755,24.2,204.0,1.56,0.72
2020-08-13 22:00:00,99.19,0.0,0,0.792,23.3,204.0,1.94,0.74
2020-08-13 23:00:00,99.16,0.0,0,0.814,23.0,184.0,1.79,0.74
2020-08-14 00:00:00,99.2,0.0,0,0.829,22.9,216.0,1.2,0.61
2020-08-14 01:00:00,99.15,0.0,0,0.837,22.5,244.0,0.97,0.5
2020-08-14 02:00:00,99.1,0.0,0,0.851,22.3,276.0,0.82,0.37
2020-08-14 03:00:00,99.02,0.0,0,0.843,22.5,239.0,1.99,1.0
2020-08-14 04:00:00,98.99,0.0,0,0.835,22.4,256.0,3.11,1.14
2020-08-14 05:00:00,99.01,0.0,0,0.835,22.4,265.0,1.79,0.92
2020-08-14 06:00:00,99.06,0.0,0,0.83,22.5,242.0,1.15,0.65
2020-08-14 07:00:00,99.08,0.017,4,0.867,21.8,206.0,2.17,0.92
2020-08-14 08:00:00,99.13,0.068,32,0.884,22.0,192.0,1.82,0.69
2020-08-14 09:00:00,99.2,0.289,33,0.911,21.1,208.0,2.85,1.18
2020-08-14 10:00:00,99.21,0.238,90,0.919,21.4,220.0,1.43,0.75
2020-08-14 11:00:00,99.2,0.0,146,0.916,22.5,277.0,2.11,1.19
2020-08-14 12:00:00,99.16,0.0,62,0.889,23.0,292.0,0.77,0.52
2020-08-14 13:00:00,99.08,0.0,77,0.885,22.9,354.0,0.76,0.5
